method,config,Jaccard
HOUGH,GL80,0.6884069865441373
HOUGH,GL80,0.6846521998453627
HOUGH,GL80,0.82840326168321
HOUGH,GL80,0.9496222073700572
HOUGH,GL80,0.9073814685315337
HOUGH,GL80,0.8826225196917803
HOUGH,GL80,0.8200805583801347
HOUGH,GL80,0.879914884431581
HOUGH,GL80,0.8474911159288973
HOUGH,GL80,0.8375544947076745
HOUGH,GL80,0.8717063581371823
HOUGH,GL80,0.7920150409427031
HOUGH,GL80,0.9122700421715101
HOUGH,GL80,0.9206869919504134
HOUGH,GL80,0.8106280381766798
HOUGH,GL80,0.9211700155207477
HOUGH,GL80,0.9123809417135197
HOUGH,GL80,0.9694174872838514
HOUGH,GL80,0.8412233962738604
HOUGH,GL80,0.7971924637425791
HOUGH,GL80,0.810178213201966
HOUGH,GL80,0.8604433877533545
HOUGH,GL80,0.7330974237976475
HOUGH,GL80,0.8851169616897893
HOUGH,GL80,0.8997308688728568
HOUGH,GL80,0.9393782810391357
HOUGH,GL80,0.8342127138853983
HOUGH,GL80,0.7414581031436008
HOUGH,GL80,0.8253851412276615
HOUGH,GL80,0.7983272758990486
HOUGH,GL80,0.9661855040638296
HOUGH,GL80,0.8746042276960218
HOUGH,GL80,0.8311417833203867
HOUGH,GL80,0.817440719043558
HOUGH,GL80,0.8511795350703403
HOUGH,GL80,0.8217900186856366
HOUGH,GL80,0.7726678037993739
HOUGH,GL80,0.8050957390267226
HOUGH,GL80,0.8989816745736361
HOUGH,GL80,0.7033075624602262
HOUGH,GL80,0.7542577350102441
HOUGH,GL80,0.8488672630256718
HOUGH,GL80,0.8123131428721095
HOUGH,GL80,0.6367626131537422
HOUGH,GL80,0.8091067150665536
HOUGH,GL80,0.791776019589439
HOUGH,GL80,0.7412699588473141
HOUGH,GL80,0.7764964711109271
HOUGH,GL80,0.7764236147468875
HOUGH,GL80,0.7588486697311229
HOUGH,GL80,0.8518463317792929
HOUGH,GL80,0.9460352160157824
HOUGH,GL80,0.796377665836302
HOUGH,GL80,0.763589361547719
HOUGH,GL80,0.698897980202796
HOUGH,GL80,0.6920400835125582
HOUGH,GL80,0.8883461963001937
HOUGH,GL80,0.7760718893221766
HOUGH,GL80,0.7487912687895447
HOUGH,GL80,0.8971738067113093
HOUGH,GL80,0.7520687707017467
HOUGH,GL80,0.7537859300720245
HOUGH,GL80,0.7181193122627972
HOUGH,GL80,0.8811186405653842
HOUGH,GL80,0.8407404156035643
HOUGH,GL80,0.812710480553234
HOUGH,GL80,0.8586976899183859
HOUGH,GL80,0.9030988810144065
HOUGH,GL80,0.7842727858540017
HOUGH,GL80,0.8002104818130229
HOUGH,GL80,0.6705205534134097
HOUGH,GL80,0.8325941525263876
